,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,ACTUALSYI,NAVTYPE,SDATE,DTYPE,FHSP
1516,2019-05-31,1.0291,1.1051,0.03,开放申购,开放赎回,,,,1,,,
1517,2019-05-30,1.0288,1.1048,0.07,开放申购,开放赎回,,,,1,,,
1518,2019-05-29,1.0281,1.1041,0.07,开放申购,开放赎回,,,,1,,,
1519,2019-05-28,1.0274,1.1034,-0.07,开放申购,开放赎回,,,,1,,,
1520,2019-05-27,1.0281,1.1041,-0.07,开放申购,开放赎回,,,,1,,,
1521,2019-05-24,1.0288,1.1048,0.04,开放申购,开放赎回,,,,1,,,
1522,2019-05-23,1.0284,1.1044,0.01,开放申购,开放赎回,,,,1,,,
1523,2019-05-22,1.0283,1.1043,-0.06,开放申购,开放赎回,,,,1,,,
1524,2019-05-21,1.0289,1.1049,0.00,开放申购,开放赎回,,,,1,,,
1525,2019-05-20,1.0289,1.1049,0.08,开放申购,开放赎回,,,,1,,,
1526,2019-05-17,1.0281,1.1041,0.04,开放申购,开放赎回,,,,1,,,
1527,2019-05-16,1.0277,1.1037,0.06,开放申购,开放赎回,,,,1,,,
1528,2019-05-15,1.0271,1.1031,0.03,开放申购,开放赎回,,,,1,,,
1529,2019-05-14,1.0268,1.1028,0.08,开放申购,开放赎回,,,,1,,,
1530,2019-05-13,1.0260,1.1020,0.15,开放申购,开放赎回,,,,1,,,
1531,2019-05-10,1.0245,1.1005,0.08,开放申购,开放赎回,,,,1,,,
1532,2019-05-09,1.0237,1.0997,0.16,开放申购,开放赎回,,,,1,,,
1533,2019-05-08,1.0221,1.0981,0.08,开放申购,开放赎回,,,,1,,,
1534,2019-05-07,1.0213,1.0973,0.06,开放申购,开放赎回,,,,1,,,
1535,2019-05-06,1.0207,1.0967,0.20,开放申购,开放赎回,,,,1,,,
1536,2019-04-30,1.0187,1.0947,0.06,开放申购,开放赎回,,,,1,,,
1537,2019-04-29,1.0181,1.0941,0.02,开放申购,开放赎回,,,,1,,,
1538,2019-04-26,1.0179,1.0939,0.01,开放申购,开放赎回,,,,1,,,
1539,2019-04-25,1.0178,1.0938,-0.02,开放申购,开放赎回,,,,1,,,
1540,2019-04-24,1.0180,1.0940,0.02,开放申购,开放赎回,,,,1,,,
1541,2019-04-23,1.0178,1.0938,-0.03,开放申购,开放赎回,,,,1,,,
1542,2019-04-22,1.0181,1.0941,0.04,开放申购,开放赎回,,,,1,,,
1543,2019-04-19,1.0177,1.0937,0.08,开放申购,开放赎回,,,,1,,,
1544,2019-04-18,1.0169,1.0929,0.04,开放申购,开放赎回,,,,1,,,
1545,2019-04-17,1.0165,1.0925,-0.07,开放申购,开放赎回,,,,1,,,
1546,2019-04-16,1.0172,1.0932,-0.14,开放申购,开放赎回,,,,1,,,
1547,2019-04-15,1.0186,1.0946,-0.22,开放申购,开放赎回,,,,1,,,
1548,2019-04-12,1.0208,1.0968,0.01,开放申购,开放赎回,,,,1,,,
1549,2019-04-11,1.0207,1.0967,0.04,开放申购,开放赎回,,,,1,,,
1550,2019-04-10,1.0203,1.0963,-0.13,开放申购,开放赎回,,,,1,,,
1551,2019-04-09,1.0216,1.0976,-0.07,开放申购,开放赎回,,,,1,,,
1552,2019-04-08,1.0223,1.0983,0.00,开放申购,开放赎回,,,,1,,,
1553,2019-04-04,1.0223,1.0983,-0.15,开放申购,开放赎回,,,,1,,,
1554,2019-04-03,1.0238,1.0998,-0.07,开放申购,开放赎回,,,,1,,,
1555,2019-04-02,1.0245,1.1005,-0.12,开放申购,开放赎回,,,,1,,,
1556,2019-04-01,1.0257,1.1017,-0.03,开放申购,开放赎回,,,,1,,,
1557,2019-03-29,1.0260,1.1020,0.03,开放申购,开放赎回,,,,1,,,
1558,2019-03-28,1.0257,1.1017,0.04,开放申购,开放赎回,,,,1,,,
1559,2019-03-27,1.0253,1.1013,0.02,开放申购,开放赎回,,,,1,,,
1560,2019-03-26,1.0251,1.1011,0.04,开放申购,开放赎回,,,,1,,,
1561,2019-03-25,1.0247,1.1007,0.12,开放申购,开放赎回,,,,1,,,
1562,2019-03-22,1.0235,1.0995,0.05,开放申购,开放赎回,,,,1,,,
1563,2019-03-21,1.0230,1.0990,0.05,开放申购,开放赎回,,,,1,,,
1564,2019-03-20,1.0225,1.0985,-0.01,开放申购,开放赎回,,,,1,,,
1565,2019-03-19,1.0226,1.0986,0.00,开放申购,开放赎回,,,,1,,,
1566,2019-03-18,1.0226,1.0986,0.03,开放申购,开放赎回,,,,1,,,
1567,2019-03-15,1.0223,1.0983,-0.05,开放申购,开放赎回,,,,1,,,
1568,2019-03-14,1.0228,1.0988,-0.06,开放申购,开放赎回,,,,1,,,
1569,2019-03-13,1.0234,1.0994,0.02,开放申购,开放赎回,,,,1,,,
1570,2019-03-12,1.0232,1.0992,-0.05,开放申购,开放赎回,,,,1,,,
1571,2019-03-11,1.0237,1.0997,0.06,开放申购,开放赎回,,,,1,,,
1572,2019-03-08,1.0231,1.0991,0.16,开放申购,开放赎回,,,,1,,,
1573,2019-03-07,1.0215,1.0975,0.11,开放申购,开放赎回,,,,1,,,
1574,2019-03-06,1.0204,1.0964,-0.10,开放申购,开放赎回,,,,1,,,
1575,2019-03-05,1.0214,1.0974,-0.06,开放申购,开放赎回,,,,1,,,
1576,2019-03-04,1.0220,1.0980,-0.11,开放申购,开放赎回,,,,1,,,
1577,2019-03-01,1.0231,1.0991,-0.05,开放申购,开放赎回,,,,1,,,
1578,2019-02-28,1.0236,1.0996,-0.04,开放申购,开放赎回,,,,1,,,
1579,2019-02-27,1.0240,1.1000,-0.03,开放申购,开放赎回,,,,1,,,
1580,2019-02-26,1.0243,1.1003,-0.19,开放申购,开放赎回,,,,1,,,
1581,2019-02-25,1.0263,1.1023,-0.07,开放申购,开放赎回,,,,1,,,
1582,2019-02-22,1.0270,1.1030,-0.03,开放申购,开放赎回,,,,1,,,
1583,2019-02-21,1.0273,1.1033,-0.03,开放申购,开放赎回,,,,1,,,
1584,2019-02-20,1.0276,1.1036,0.03,开放申购,开放赎回,,,,1,,,
1585,2019-02-19,1.0273,1.1033,-0.03,开放申购,开放赎回,,,,1,,,
1586,2019-02-18,1.0276,1.1036,-0.04,开放申购,开放赎回,,,,1,,,
1587,2019-02-15,1.0280,1.1040,0.05,开放申购,开放赎回,,,,1,,,
1588,2019-02-14,1.0275,1.1035,0.06,开放申购,开放赎回,,,,1,,,
1589,2019-02-13,1.0269,1.1029,0.04,开放申购,开放赎回,,,,1,,,
1590,2019-02-12,1.0265,1.1025,0.08,开放申购,开放赎回,,,,1,,,
1591,2019-02-11,1.0257,1.1017,0.11,开放申购,开放赎回,,,,1,,,
1592,2019-02-01,1.0246,1.1006,0.09,开放申购,开放赎回,,,,1,,,
1593,2019-01-31,1.0237,1.0997,0.09,开放申购,开放赎回,,,,1,,,
1594,2019-01-30,1.0228,1.0988,-0.01,开放申购,开放赎回,,,,1,,,
1595,2019-01-29,1.0229,1.0989,0.02,开放申购,开放赎回,,,,1,,,
1596,2019-01-28,1.0227,1.0987,0.00,开放申购,开放赎回,,,,1,,,
1597,2019-01-25,1.0227,1.0987,-0.03,开放申购,开放赎回,,,,1,,,
1598,2019-01-24,1.0230,1.0990,-0.04,开放申购,开放赎回,,,,1,,,
1599,2019-01-23,1.0234,1.0994,-0.03,开放申购,开放赎回,,,,1,,,
1600,2019-01-22,1.0237,1.0997,-0.05,开放申购,开放赎回,,,,1,,,
1601,2019-01-21,1.0242,1.1002,-0.01,开放申购,开放赎回,,,,1,,,
1602,2019-01-18,1.0243,1.1003,0.03,开放申购,开放赎回,,,,1,,,
1603,2019-01-17,1.0240,1.1000,0.11,开放申购,开放赎回,,,,1,,,
1604,2019-01-16,1.0229,1.0989,0.07,开放申购,开放赎回,,,,1,,,
1605,2019-01-15,1.0222,1.0982,-0.06,开放申购,开放赎回,,,,1,,,
1606,2019-01-14,1.0228,1.0988,-0.01,开放申购,开放赎回,,,,1,,,
1607,2019-01-11,1.0229,1.0989,0.01,开放申购,开放赎回,,,,1,,,
1608,2019-01-10,1.0228,1.0988,0.02,开放申购,开放赎回,,,,1,,,
1609,2019-01-09,1.0226,1.0986,0.06,开放申购,开放赎回,,,,1,,,
1610,2019-01-08,1.0220,1.0980,0.13,开放申购,开放赎回,,,,1,,,
1611,2019-01-07,1.0207,1.0967,0.15,开放申购,开放赎回,,,,1,,,
1612,2019-01-04,1.0192,1.0952,0.14,开放申购,开放赎回,,,,1,,,
1613,2019-01-03,1.0178,1.0938,0.12,开放申购,开放赎回,,,,1,,,
1614,2019-01-02,1.0166,1.0926,0.19,开放申购,开放赎回,,,,1,,,
1615,2018-12-31,1.0150,1.0910,,开放申购,开放赎回,,,,0,,,
1616,2018-12-28,1.0147,1.0907,0.13,开放申购,开放赎回,,,,1,,,
1617,2018-12-27,1.0134,1.0894,0.06,开放申购,开放赎回,,,,1,,,
1618,2018-12-26,1.0128,1.0888,0.03,开放申购,开放赎回,,,,1,,,
1619,2018-12-25,1.0125,1.0885,0.01,开放申购,开放赎回,,,,1,,,
1620,2018-12-24,1.0124,1.0884,0.03,开放申购,开放赎回,,,,1,,,
1621,2018-12-21,1.0121,1.0881,0.04,开放申购,开放赎回,,,,1,,,
1622,2018-12-20,1.0117,1.0877,0.07,开放申购,开放赎回,,,,1,,,
1623,2018-12-19,1.0110,1.0870,0.03,开放申购,开放赎回,,,,1,,,
1624,2018-12-18,1.0107,1.0867,-0.06,限制大额申购,开放赎回,,,,1,,,
1625,2018-12-17,1.0113,1.0873,-0.04,限制大额申购,开放赎回,0.01,0,,1,,,每份派现金0.0100元
1626,2018-12-14,1.0217,1.0877,-0.07,限制大额申购,开放赎回,,,,1,,,
1627,2018-12-13,1.0224,1.0884,-0.08,限制大额申购,开放赎回,,,,1,,,
1628,2018-12-12,1.0232,1.0892,0.02,限制大额申购,开放赎回,,,,1,,,
1629,2018-12-11,1.0230,1.0890,0.04,限制大额申购,开放赎回,,,,1,,,
1630,2018-12-10,1.0226,1.0886,0.05,开放申购,开放赎回,,,,1,,,
1631,2018-12-07,1.0221,1.0881,0.00,开放申购,开放赎回,,,,1,,,
1632,2018-12-06,1.0221,1.0881,0.02,开放申购,开放赎回,,,,1,,,
1633,2018-12-05,1.0219,1.0879,0.11,开放申购,开放赎回,,,,1,,,
1634,2018-12-04,1.0208,1.0868,0.04,开放申购,开放赎回,,,,1,,,
1635,2018-12-03,1.0204,1.0864,0.01,开放申购,开放赎回,,,,1,,,
1636,2018-11-30,1.0203,1.0863,0.03,开放申购,开放赎回,,,,1,,,
1637,2018-11-29,1.0200,1.0860,0.01,开放申购,开放赎回,,,,1,,,
1638,2018-11-28,1.0199,1.0859,0.00,开放申购,开放赎回,,,,1,,,
1639,2018-11-27,1.0199,1.0859,0.00,开放申购,开放赎回,,,,1,,,
1640,2018-11-26,1.0199,1.0859,0.00,开放申购,开放赎回,,,,1,,,
1641,2018-11-23,1.0199,1.0859,-0.02,开放申购,开放赎回,,,,1,,,
1642,2018-11-22,1.0201,1.0861,-0.02,开放申购,开放赎回,,,,1,,,
1643,2018-11-21,1.0203,1.0863,0.02,开放申购,开放赎回,,,,1,,,
1644,2018-11-20,1.0201,1.0861,0.03,开放申购,开放赎回,,,,1,,,
1645,2018-11-19,1.0198,1.0858,0.10,开放申购,开放赎回,,,,1,,,
1646,2018-11-16,1.0188,1.0848,0.09,开放申购,开放赎回,,,,1,,,
1647,2018-11-15,1.0179,1.0839,0.02,开放申购,开放赎回,,,,1,,,
1648,2018-11-14,1.0177,1.0837,0.10,开放申购,开放赎回,,,,1,,,
1649,2018-11-13,1.0167,1.0827,0.01,开放申购,开放赎回,,,,1,,,
1650,2018-11-12,1.0166,1.0826,0.03,开放申购,开放赎回,,,,1,,,
1651,2018-11-09,1.0163,1.0823,0.04,开放申购,开放赎回,,,,1,,,
1652,2018-11-08,1.0159,1.0819,0.02,开放申购,开放赎回,,,,1,,,
1653,2018-11-07,1.0157,1.0817,0.03,开放申购,开放赎回,,,,1,,,
1654,2018-11-06,1.0154,1.0814,0.02,开放申购,开放赎回,,,,1,,,
1655,2018-11-05,1.0152,1.0812,0.02,开放申购,开放赎回,,,,1,,,
1656,2018-11-02,1.0150,1.0810,-0.04,开放申购,开放赎回,,,,1,,,
1657,2018-11-01,1.0154,1.0814,0.05,开放申购,开放赎回,,,,1,,,
1658,2018-10-31,1.0149,1.0809,0.01,开放申购,开放赎回,,,,1,,,
1659,2018-10-30,1.0148,1.0808,0.04,开放申购,开放赎回,,,,1,,,
1660,2018-10-29,1.0144,1.0804,0.07,开放申购,开放赎回,,,,1,,,
1661,2018-10-26,1.0137,1.0797,0.02,开放申购,开放赎回,,,,1,,,
1662,2018-10-25,1.0135,1.0795,0.01,开放申购,开放赎回,,,,1,,,
1663,2018-10-24,1.0134,1.0794,0.03,开放申购,开放赎回,,,,1,,,
1664,2018-10-23,1.0131,1.0791,0.01,开放申购,开放赎回,,,,1,,,
1665,2018-10-22,1.0130,1.0790,-0.01,开放申购,开放赎回,,,,1,,,
1666,2018-10-19,1.0131,1.0791,0.00,开放申购,开放赎回,,,,1,,,
1667,2018-10-18,1.0131,1.0791,0.01,开放申购,开放赎回,,,,1,,,
1668,2018-10-17,1.0130,1.0790,0.02,开放申购,开放赎回,,,,1,,,
1669,2018-10-16,1.0128,1.0788,0.01,开放申购,开放赎回,,,,1,,,
1670,2018-10-15,1.0127,1.0787,0.04,开放申购,开放赎回,,,,1,,,
1671,2018-10-12,1.0123,1.0783,0.05,开放申购,开放赎回,,,,1,,,
1672,2018-10-11,1.0118,1.0778,0.04,开放申购,开放赎回,,,,1,,,
1673,2018-10-10,1.0114,1.0774,0.04,开放申购,开放赎回,,,,1,,,
1674,2018-10-09,1.0110,1.0770,0.01,开放申购,开放赎回,,,,1,,,
1675,2018-10-08,1.0109,1.0769,0.10,开放申购,开放赎回,,,,1,,,
1676,2018-09-28,1.0099,1.0759,0.03,开放申购,开放赎回,,,,1,,,
1677,2018-09-27,1.0096,1.0756,0.03,开放申购,开放赎回,,,,1,,,
1678,2018-09-26,1.0093,1.0753,0.01,开放申购,开放赎回,,,,1,,,
1679,2018-09-25,1.0092,1.0752,0.03,开放申购,开放赎回,,,,1,,,
1680,2018-09-21,1.0089,1.0749,0.00,开放申购,开放赎回,,,,1,,,
1681,2018-09-20,1.0089,1.0749,0.01,开放申购,开放赎回,,,,1,,,
1682,2018-09-19,1.0088,1.0748,0.00,开放申购,开放赎回,,,,1,,,
1683,2018-09-18,1.0088,1.0748,0.02,开放申购,开放赎回,,,,1,,,
1684,2018-09-17,1.0086,1.0746,0.04,限制大额申购,开放赎回,0.014,0,,1,,,每份派现金0.0140元
1685,2018-09-14,1.0222,1.0742,0.02,限制大额申购,开放赎回,,,,1,,,
1686,2018-09-13,1.0220,1.0740,0.02,限制大额申购,开放赎回,,,,1,,,
1687,2018-09-12,1.0218,1.0738,0.01,限制大额申购,开放赎回,,,,1,,,
1688,2018-09-11,1.0217,1.0737,-0.01,限制大额申购,开放赎回,,,,1,,,
1689,2018-09-10,1.0218,1.0738,0.01,开放申购,开放赎回,,,,1,,,
1690,2018-09-07,1.0217,1.0737,0.00,开放申购,开放赎回,,,,1,,,
1691,2018-09-06,1.0217,1.0737,-0.01,开放申购,开放赎回,,,,1,,,
1692,2018-09-05,1.0218,1.0738,0.02,开放申购,开放赎回,,,,1,,,
1693,2018-09-04,1.0216,1.0736,0.02,开放申购,开放赎回,,,,1,,,
1694,2018-09-03,1.0214,1.0734,0.02,开放申购,开放赎回,,,,1,,,
1695,2018-08-31,1.0212,1.0732,0.03,开放申购,开放赎回,,,,1,,,
1696,2018-08-30,1.0209,1.0729,0.01,开放申购,开放赎回,,,,1,,,
1697,2018-08-29,1.0208,1.0728,0.01,开放申购,开放赎回,,,,1,,,
1698,2018-08-28,1.0207,1.0727,-0.01,开放申购,开放赎回,,,,1,,,
1699,2018-08-27,1.0208,1.0728,0.03,开放申购,开放赎回,,,,1,,,
1700,2018-08-24,1.0205,1.0725,0.03,开放申购,开放赎回,,,,1,,,
1701,2018-08-23,1.0202,1.0722,0.02,开放申购,开放赎回,,,,1,,,
1702,2018-08-22,1.0200,1.0720,0.03,开放申购,开放赎回,,,,1,,,
1703,2018-08-21,1.0197,1.0717,-0.02,开放申购,开放赎回,,,,1,,,
1704,2018-08-20,1.0199,1.0719,-0.01,开放申购,开放赎回,,,,1,,,
1705,2018-08-17,1.0200,1.0720,-0.04,开放申购,开放赎回,,,,1,,,
1706,2018-08-16,1.0204,1.0724,-0.02,开放申购,开放赎回,,,,1,,,
1707,2018-08-15,1.0206,1.0726,0.02,开放申购,开放赎回,,,,1,,,
1708,2018-08-14,1.0204,1.0724,-0.02,开放申购,开放赎回,,,,1,,,
1709,2018-08-13,1.0206,1.0726,0.01,开放申购,开放赎回,,,,1,,,
1710,2018-08-10,1.0205,1.0725,-0.04,开放申购,开放赎回,,,,1,,,
1711,2018-08-09,1.0209,1.0729,-0.02,开放申购,开放赎回,,,,1,,,
1712,2018-08-08,1.0211,1.0731,0.01,开放申购,开放赎回,,,,1,,,
1713,2018-08-07,1.0210,1.0730,0.05,开放申购,开放赎回,,,,1,,,
1714,2018-08-06,1.0205,1.0725,0.08,开放申购,开放赎回,,,,1,,,
1715,2018-08-03,1.0197,1.0717,0.03,开放申购,开放赎回,,,,1,,,
1716,2018-08-02,1.0194,1.0714,0.07,开放申购,开放赎回,,,,1,,,
1717,2018-08-01,1.0187,1.0707,0.04,开放申购,开放赎回,,,,1,,,
1718,2018-07-31,1.0183,1.0703,0.06,开放申购,开放赎回,,,,1,,,
1719,2018-07-30,1.0177,1.0697,0.06,开放申购,开放赎回,,,,1,,,
1720,2018-07-27,1.0171,1.0691,0.02,开放申购,开放赎回,,,,1,,,
1721,2018-07-26,1.0169,1.0689,0.05,开放申购,开放赎回,,,,1,,,
1722,2018-07-25,1.0164,1.0684,0.03,开放申购,开放赎回,,,,1,,,
1723,2018-07-24,1.0161,1.0681,0.05,开放申购,开放赎回,,,,1,,,
1724,2018-07-23,1.0156,1.0676,0.07,开放申购,开放赎回,,,,1,,,
1725,2018-07-20,1.0149,1.0669,0.07,开放申购,开放赎回,,,,1,,,
1726,2018-07-19,1.0142,1.0662,0.06,开放申购,开放赎回,,,,1,,,
1727,2018-07-18,1.0136,1.0656,0.02,开放申购,开放赎回,,,,1,,,
1728,2018-07-17,1.0134,1.0654,0.01,开放申购,开放赎回,,,,1,,,
1729,2018-07-16,1.0133,1.0653,0.05,开放申购,开放赎回,,,,1,,,
1730,2018-07-13,1.0128,1.0648,0.01,开放申购,开放赎回,,,,1,,,
1731,2018-07-12,1.0127,1.0647,0.02,开放申购,开放赎回,,,,1,,,
1732,2018-07-11,1.0125,1.0645,-0.02,开放申购,开放赎回,,,,1,,,
1733,2018-07-10,1.0127,1.0647,0.00,开放申购,开放赎回,,,,1,,,
1734,2018-07-09,1.0127,1.0647,0.02,开放申购,开放赎回,,,,1,,,
1735,2018-07-06,1.0125,1.0645,0.02,开放申购,开放赎回,,,,1,,,
1736,2018-07-05,1.0123,1.0643,0.07,开放申购,开放赎回,,,,1,,,
1737,2018-07-04,1.0116,1.0636,0.04,开放申购,开放赎回,,,,1,,,
1738,2018-07-03,1.0112,1.0632,0.04,开放申购,开放赎回,,,,1,,,
1739,2018-07-02,1.0108,1.0628,0.09,开放申购,开放赎回,,,,1,,,
1740,2018-06-30,1.0100,1.0620,,开放申购,开放赎回,,,,0,,,
1741,2018-06-29,1.0099,1.0619,0.05,开放申购,开放赎回,,,,1,,,
1742,2018-06-28,1.0094,1.0614,0.04,开放申购,开放赎回,,,,1,,,
1743,2018-06-27,1.0090,1.0610,0.00,开放申购,开放赎回,,,,1,,,
1744,2018-06-26,1.0090,1.0610,0.03,开放申购,开放赎回,,,,1,,,
1745,2018-06-25,1.0087,1.0607,0.06,开放申购,开放赎回,,,,1,,,
1746,2018-06-22,1.0081,1.0601,0.02,开放申购,开放赎回,,,,1,,,
1747,2018-06-21,1.0079,1.0599,0.00,开放申购,开放赎回,,,,1,,,
1748,2018-06-20,1.0079,1.0599,0.01,开放申购,开放赎回,,,,1,,,
1749,2018-06-19,1.0078,1.0598,0.03,开放申购,开放赎回,,,,1,,,
1750,2018-06-15,1.0075,1.0595,0.01,开放申购,开放赎回,,,,1,,,
1751,2018-06-14,1.0074,1.0594,0.01,开放申购,开放赎回,,,,1,,,
1752,2018-06-13,1.0073,1.0593,0.00,开放申购,开放赎回,,,,1,,,
1753,2018-06-12,1.0073,1.0593,0.00,开放申购,开放赎回,,,,1,,,
1754,2018-06-11,1.0073,1.0593,0.04,开放申购,开放赎回,,,,1,,,
1755,2018-06-08,1.0069,1.0589,0.01,开放申购,开放赎回,,,,1,,,
1756,2018-06-07,1.0068,1.0588,0.01,开放申购,开放赎回,,,,1,,,
1757,2018-06-06,1.0067,1.0587,0.02,开放申购,开放赎回,,,,1,,,
1758,2018-06-05,1.0065,1.0585,0.00,开放申购,开放赎回,,,,1,,,
1759,2018-06-04,1.0065,1.0585,0.04,开放申购,开放赎回,,,,1,,,
1760,2018-06-01,1.0061,1.0581,0.01,开放申购,开放赎回,,,,1,,,
1761,2018-05-31,1.0060,1.0580,0.02,开放申购,开放赎回,,,,1,,,
1762,2018-05-30,1.0058,1.0578,0.00,开放申购,开放赎回,,,,1,,,
1763,2018-05-29,1.0058,1.0578,-0.02,开放申购,开放赎回,,,,1,,,
1764,2018-05-28,1.0060,1.0580,0.02,开放申购,开放赎回,,,,1,,,
1765,2018-05-25,1.0058,1.0578,0.01,开放申购,开放赎回,,,,1,,,
1766,2018-05-24,1.0057,1.0577,0.01,开放申购,开放赎回,,,,1,,,
1767,2018-05-23,1.0056,1.0576,0.01,开放申购,开放赎回,,,,1,,,
1768,2018-05-22,1.0055,1.0575,0.01,限制大额申购,开放赎回,0.009,0,,1,,,每份派现金0.0090元
1769,2018-05-21,1.0144,1.0574,0.03,限制大额申购,开放赎回,,,,1,,,
1770,2018-05-18,1.0141,1.0571,0.02,限制大额申购,开放赎回,,,,1,,,
1771,2018-05-17,1.0139,1.0569,0.01,限制大额申购,开放赎回,,,,1,,,
1772,2018-05-16,1.0138,1.0568,0.00,限制大额申购,开放赎回,,,,1,,,
1773,2018-05-15,1.0138,1.0568,0.00,开放申购,开放赎回,,,,1,,,
1774,2018-05-14,1.0138,1.0568,0.03,开放申购,开放赎回,,,,1,,,
1775,2018-05-11,1.0135,1.0565,0.01,开放申购,开放赎回,,,,1,,,
1776,2018-05-10,1.0134,1.0564,0.00,开放申购,开放赎回,,,,1,,,
1777,2018-05-09,1.0134,1.0564,0.00,开放申购,开放赎回,,,,1,,,
1778,2018-05-08,1.0134,1.0564,0.01,开放申购,开放赎回,,,,1,,,
1779,2018-05-07,1.0133,1.0563,0.05,开放申购,开放赎回,,,,1,,,
1780,2018-05-04,1.0128,1.0558,0.02,开放申购,开放赎回,,,,1,,,
1781,2018-05-03,1.0126,1.0556,0.01,开放申购,开放赎回,,,,1,,,
1782,2018-05-02,1.0125,1.0555,0.07,开放申购,开放赎回,,,,1,,,
1783,2018-04-27,1.0118,1.0548,0.00,开放申购,开放赎回,,,,1,,,
1784,2018-04-26,1.0118,1.0548,0.01,开放申购,开放赎回,,,,1,,,
1785,2018-04-25,1.0117,1.0547,0.01,开放申购,开放赎回,,,,1,,,
1786,2018-04-24,1.0116,1.0546,-0.02,开放申购,开放赎回,,,,1,,,
1787,2018-04-23,1.0118,1.0548,-0.01,开放申购,开放赎回,,,,1,,,
1788,2018-04-20,1.0119,1.0549,-0.01,开放申购,开放赎回,,,,1,,,
1789,2018-04-19,1.0120,1.0550,-0.01,开放申购,开放赎回,,,,1,,,
1790,2018-04-18,1.0121,1.0551,0.10,开放申购,开放赎回,,,,1,,,
1791,2018-04-17,1.0111,1.0541,0.01,开放申购,开放赎回,,,,1,,,
1792,2018-04-16,1.0110,1.0540,0.03,开放申购,开放赎回,,,,1,,,
1793,2018-04-13,1.0107,1.0537,0.00,开放申购,开放赎回,,,,1,,,
1794,2018-04-12,1.0107,1.0537,0.02,开放申购,开放赎回,,,,1,,,
1795,2018-04-11,1.0105,1.0535,0.01,开放申购,开放赎回,,,,1,,,
1796,2018-04-10,1.0104,1.0534,0.03,开放申购,开放赎回,,,,1,,,
1797,2018-04-09,1.0101,1.0531,0.07,开放申购,开放赎回,,,,1,,,
1798,2018-04-04,1.0094,1.0524,0.04,开放申购,开放赎回,,,,1,,,
1799,2018-04-03,1.0090,1.0520,0.04,开放申购,开放赎回,,,,1,,,
1800,2018-04-02,1.0086,1.0516,0.06,开放申购,开放赎回,,,,1,,,
1801,2018-03-30,1.0080,1.0510,0.02,开放申购,开放赎回,,,,1,,,
1802,2018-03-29,1.0078,1.0508,0.03,开放申购,开放赎回,,,,1,,,
1803,2018-03-28,1.0075,1.0505,0.00,开放申购,开放赎回,,,,1,,,
1804,2018-03-27,1.0075,1.0505,-0.03,开放申购,开放赎回,,,,1,,,
1805,2018-03-26,1.0078,1.0508,0.06,限制大额申购,开放赎回,,,,1,,,
1806,2018-03-23,1.0072,1.0502,0.07,限制大额申购,开放赎回,0.01,0,,1,,,每份派现金0.0100元
1807,2018-03-22,1.0165,1.0495,0.05,限制大额申购,开放赎回,,,,1,,,
1808,2018-03-21,1.0160,1.0490,0.03,限制大额申购,开放赎回,,,,1,,,
1809,2018-03-20,1.0157,1.0487,0.02,限制大额申购,开放赎回,,,,1,,,
1810,2018-03-19,1.0155,1.0485,0.05,限制大额申购,开放赎回,,,,1,,,
1811,2018-03-16,1.0150,1.0480,0.02,限制大额申购,开放赎回,,,,1,,,
1812,2018-03-15,1.0148,1.0478,0.01,开放申购,开放赎回,,,,1,,,
1813,2018-03-14,1.0147,1.0477,0.02,开放申购,开放赎回,,,,1,,,
1814,2018-03-13,1.0145,1.0475,-0.01,开放申购,开放赎回,,,,1,,,
1815,2018-03-12,1.0146,1.0476,0.05,开放申购,开放赎回,,,,1,,,
1816,2018-03-09,1.0141,1.0471,0.01,开放申购,开放赎回,,,,1,,,
1817,2018-03-08,1.0140,1.0470,0.02,开放申购,开放赎回,,,,1,,,
1818,2018-03-07,1.0138,1.0468,0.01,开放申购,开放赎回,,,,1,,,
1819,2018-03-06,1.0137,1.0467,0.03,开放申购,开放赎回,,,,1,,,
1820,2018-03-05,1.0134,1.0464,0.01,开放申购,开放赎回,,,,1,,,
1821,2018-03-02,1.0133,1.0463,0.00,开放申购,开放赎回,,,,1,,,
1822,2018-03-01,1.0133,1.0463,0.02,开放申购,开放赎回,,,,1,,,
1823,2018-02-28,1.0131,1.0461,0.01,开放申购,开放赎回,,,,1,,,
1824,2018-02-27,1.0130,1.0460,0.01,开放申购,开放赎回,,,,1,,,
1825,2018-02-26,1.0129,1.0459,0.05,开放申购,开放赎回,,,,1,,,
1826,2018-02-23,1.0124,1.0454,0.01,开放申购,开放赎回,,,,1,,,
1827,2018-02-22,1.0123,1.0453,0.11,开放申购,开放赎回,,,,1,,,
1828,2018-02-14,1.0112,1.0442,0.03,开放申购,开放赎回,,,,1,,,
1829,2018-02-13,1.0109,1.0439,0.00,开放申购,开放赎回,,,,1,,,
1830,2018-02-12,1.0109,1.0439,0.04,开放申购,开放赎回,,,,1,,,
1831,2018-02-09,1.0105,1.0435,0.01,开放申购,开放赎回,,,,1,,,
1832,2018-02-08,1.0104,1.0434,0.02,开放申购,开放赎回,,,,1,,,
1833,2018-02-07,1.0102,1.0432,0.02,开放申购,开放赎回,,,,1,,,
1834,2018-02-06,1.0100,1.0430,0.02,开放申购,开放赎回,,,,1,,,
